CustomerID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
0308-GIQJT,United States,California,San Diego,92126.0,"32.886925, -117.152162",32.886925,-117.152162
3778-FOAQW,United States,California,San Diego,,"33.017518, -117.118456",33.017518,-117.118456
4452-ROHMO,United States,California,San Diego,92128.0,"33.000269, -117.072093",33.000269,-117.072093
,United States,California,San Diego,92130.0,"32.957195, -117.202542",,-117.202542
5349-AZPEW,United States,California,San Diego,92131.0,"32.89325, -117.087091",32.89325,-117.087091
9720-JJJOR,United States,California,San Ysidro,92173.0,"32.555828, -117.040073",,-117.040073
8100-HZZLJ,,California,Indio,92201.0,"33.713891, -116.237257",,-116.237257
8775-ERLNB,,California,Indio,,"33.752938, -116.230055",,-116.230055
,United States,California,,92210.0,"33.537646, -116.291089",33.537646,-116.291089
7398-HPYZQ,United States,California,Beaumont,92223.0,"33.946982, -116.977672",33.946982,-116.977672
3546-GHEAE,United States,California,Blythe,92225.0,"33.674583, -114.71612",,-114.71612
7361-YPXFS,United States,,Brawley,92227.0,"33.03933, -115.191857",33.03933,-115.191857
,United States,California,Cabazon,92230.0,"33.929812, -116.76058",33.929812,-116.76058
2550-QHZGP,,California,Calexico,92231.0,"32.690654, -115.431225",32.690654,-115.431225
7519-JTWQH,United States,California,,92233.0,"33.143826, -115.497485",33.143826,-115.497485
2538-OIMXF,United States,California,Cathedral City,92234.0,"33.829583, -116.474131",33.829583,-116.474131
8543-MSDMF,United States,California,Coachella,92236.0,"33.680031, -116.171678",33.680031,-116.171678
1170-SASML,United States,California,Desert Hot Springs,92240.0,"33.948558, -116.516976",33.948558,-116.516976
,United States,California,Desert Hot Springs,92241.0,"33.832799, -116.250973",33.832799,-116.250973
5346-BZCHP,United States,California,Earp,92242.0,,34.137742,-114.36514
2038-LLMLM,United States,California,El Centro,92243.0,"32.770393, -115.60915",,-115.60915
1216-BGTSP,United States,California,Imperial,,"32.858595, -115.662709",32.858595,-115.662709
4138-NAXED,United States,California,Joshua Tree,92252.0,"34.167236, -116.281511",34.167236,-116.281511
0744-BIKKF,United States,California,,92254.0,"33.543835, -115.993906",33.543835,-115.993906
,,California,Morongo Valley,92256.0,,,-116.594561
5248-KWLAR,United States,California,,92257.0,"33.345825, -115.596574",33.345825,-115.596574
,United States,California,Ocotillo,92259.0,"32.698964, -115.886656",32.698964,-115.886656
7833-PKIHD,United States,,Palm Desert,92260.0,"33.694501, -116.412711",33.694501,-116.412711
,United States,California,Palm Springs,92262.0,"33.839989, -116.659215",33.839989,-116.659215
5153-RTHKF,United States,California,Palm Springs,92264.0,"33.745746, -116.514215",33.745746,-116.514215
1852-QSWCD,United States,California,Palo Verde,92266.0,,33.3249,-114.758334
4832-VRBMR,United States,California,Parker Dam,92267.0,"34.273872, -114.192901",34.273872,-114.192901
9079-LWTFD,United States,California,Pioneertown,92268.0,"34.201108, -116.593456",34.201108,-116.593456
3392-EHMNK,United States,California,Thermal,92274.0,,33.53604,-116.119222
5986-WWXDV,United States,California,Salton City,92275.0,"33.28156, -115.955541",,-115.955541
3061-BCKYI,United States,California,Thousand Palms,92276.0,,33.849263,-116.382778
7901-TBKJX,,California,Twentynine Palms,92278.0,"34.457829, -116.139589",34.457829,-116.139589
7228-PAQPD,United States,California,Vidal,92280.0,"34.264124, -114.717964",,-114.717964
7746-QYVCO,United States,,White Water,92282.0,"33.972293, -116.654195",33.972293,-116.654195
5804-HYIEZ,United States,California,Winterhaven,92283.0,"32.852947, -114.850784",32.852947,-114.850784
9919-FZDED,United States,California,Yucca Valley,92284.0,"34.159534, -116.425984",34.159534,
,United States,California,Landers,,"34.341737, -116.539416",,-116.539416
3486-KHMLI,United States,California,,92301.0,"34.667815, -117.536183",34.667815,-117.536183
6784-XYJAE,United States,California,Fort Irwin,92310.0,,35.349241,
3933-DQPWX,United States,California,Barstow,92311.0,"34.965648, -117.001509",34.965648,-117.001509
6661-EIPZC,United States,,Grand Terrace,92313.0,"34.029175, -117.307211",34.029175,-117.307211
8957-THMOA,United States,California,,92314.0,"34.278967, -116.773825",34.278967,-116.773825
2251-PYLPB,United States,California,Big Bear Lake,92315.0,"34.242058, -116.89802",,-116.89802
5555-RNPGT,United States,California,Bloomington,92316.0,"34.059722, -117.39104",34.059722,
1057-FOGLZ,United States,California,Calimesa,92320.0,"33.982787, -117.057627",33.982787,-117.057627
8087-LGYHQ,,California,,,"34.248061, -117.29028",34.248061,-117.29028
4137-BTIKL,,California,Daggett,92327.0,"34.875144, -116.821698",34.875144,-116.821698
2190-BCXEC,United States,California,Death Valley,92328.0,,36.27688,
6227-FBDXH,United States,California,,92332.0,"34.9436, -115.287901",,-115.287901
2911-WDXMV,United States,California,Fontana,92335.0,"34.087558, -117.464096",,-117.464096
7206-PQBBZ,United States,California,Fontana,92336.0,"34.136367, -117.460803",,-117.460803
4547-FZJWE,United States,California,Forest Falls,92339.0,"34.067699, -116.903891",,
7422-WNBTY,United States,California,Green Valley Lake,92341.0,"34.244411, -117.072654",34.244411,-117.072654
0842-IWYCP,United States,California,Helendale,92342.0,,34.757783,
3521-HTQTV,United States,California,Hesperia,92345.0,"34.361387, -117.337509",34.361387,-117.337509
3744-ZBHON,United States,California,Highland,92346.0,"34.129677, -117.154277",34.129677,
3373-DIUUN,United States,California,Hinkley,92347.0,"34.983808, -117.239306",34.983808,-117.239306
8383-SGHJU,United States,,Lake Arrowhead,92352.0,"34.2565, -117.19335",34.2565,-117.19335
7607-QKKTJ,United States,California,Loma Linda,92354.0,"34.049315, -117.255974",34.049315,-117.255974
7707-PYBBH,United States,California,Lucerne Valley,92356.0,"34.508417, -116.856103",,-116.856103
8984-HPEMB,United States,California,Lytle Creek,92358.0,,34.238162,-117.534306
4139-DETXS,United States,California,Needles,92363.0,"34.711224, -114.702256",34.711224,-114.702256
,,California,Nipton,92364.0,,35.478736,-115.516984
9805-FILKB,United States,California,Newberry Springs,,"34.89326, -116.505958",34.89326,-116.505958
5793-YOLJN,,California,Oro Grande,92368.0,"34.647959, -117.296957",34.647959,-117.296957
0673-IGUQO,United States,,Phelan,92371.0,"34.441123, -117.537886",34.441123,-117.537886
,United States,California,Pinon Hills,92372.0,"34.459322, -117.629729",34.459322,-117.629729
8819-IMISP,United States,California,Redlands,92373.0,"34.003243, -117.138286",34.003243,
8311-UEUAB,United States,,Rialto,,,,-117.378904
5858-EAFCZ,,California,Rialto,92377.0,"34.156758, -117.404686",34.156758,-117.404686
1163-ONYEY,United States,California,Shoshone,92384.0,"35.924252, -116.188668",35.924252,-116.188668
5656-MJEFC,United States,California,Victorville,92392.0,,34.486835,-117.362274
6082-OQFBA,United States,California,Victorville,92394.0,"34.567058, -117.362329",34.567058,-117.362329
8974-OVACP,United States,California,Yermo,92398.0,"35.013299, -116.834092",,-116.834092
,United States,California,Yucaipa,92399.0,"34.04597, -117.011825",34.04597,-117.011825
1379-FRVEB,United States,California,San Bernardino,92401.0,"34.105935, -117.2914",34.105935,-117.2914
8612-GXIDD,United States,California,San Bernardino,,"34.183286, -117.221722",34.183286,-117.221722
6288-CHQJB,United States,California,San Bernardino,92405.0,"34.142747, -117.300864",34.142747,-117.300864
8160-HOWOX,United States,California,San Bernardino,92407.0,,34.250069,-117.393949
6648-INWPS,United States,California,San Bernardino,92410.0,"34.106922, -117.297553",34.106922,-117.297553
4223-BKEOR,United States,California,San Bernardino,92411.0,"34.122501, -117.320138",34.122501,
4079-VTGLK,United States,California,,92501.0,"33.994676, -117.372498",33.994676,-117.372498
1763-WQFUK,United States,California,Riverside,92503.0,"33.890046, -117.455583",33.890046,-117.455583
1391-UBDAR,United States,California,Riverside,92504.0,"33.9108, -117.398153",33.9108,
8894-JVDCV,United States,California,Riverside,,"33.920907, -117.489426",33.920907,-117.489426
2023-VQFDL,United States,California,,92506.0,"33.930931, -117.361788",33.930931,-117.361788
1345-GKDZZ,United States,California,Riverside,92507.0,"33.976328, -117.319786",33.976328,-117.319786
,United States,California,Riverside,92508.0,"33.885499, -117.324959",,-117.324959
5628-FCGYG,United States,,Riverside,92509.0,"34.004379, -117.447864",34.004379,-117.447864
2560-WBWXF,United States,California,March Air Reserve Base,92518.0,"33.888323, -117.277533",,-117.277533
0248-IPDFW,United States,California,Lake Elsinore,92530.0,"33.655421, -117.391751",33.655421,-117.391751
,United States,California,Lake Elsinore,92532.0,"33.705836, -117.318204",33.705836,-117.318204
4335-UPJSI,United States,California,Aguanga,92536.0,"33.482243, -116.827173",33.482243,
1784-EZDKJ,United States,California,Hemet,92544.0,,33.644585,
9297-FVVDH,United States,California,Hemet,92545.0,"33.734933, -117.044145",,-117.044145
8007-YYPWD,United States,California,Homeland,92548.0,"33.761894, -117.120868",33.761894,-117.120868
7101-HRBLJ,United States,California,Idyllwild,92549.0,"33.755039, -116.741796",33.755039,-116.741796
6635-CPNUN,,California,Moreno Valley,92553.0,"33.923149, -117.244933",33.923149,-117.244933
5453-YBTWV,United States,California,Moreno Valley,92557.0,,33.970661,-117.255039
5039-LZRQT,United States,California,Mountain Center,92561.0,"33.638645, -116.55783",33.638645,-116.55783
2931-VUVJN,United States,California,Murrieta,92562.0,,33.548869,-117.334165
6418-PIQSP,United States,California,Perris,,"33.787298, -117.320676",33.787298,-117.320676
8220-OCUFY,,California,Perris,92571.0,"33.828289, -117.201666",,-117.201666
3995-WFCSM,United States,California,San Jacinto,,"33.806708, -117.02007",33.806708,-117.02007
1895-QTKDO,United States,California,San Jacinto,92583.0,"33.796568, -116.924723",,-116.924723
2038-OEQZH,United States,California,Menifee,92584.0,"33.653338, -117.178271",33.653338,-117.178271
1178-PZGAB,United States,California,Sun City,92585.0,,33.739412,-117.173334
2626-VEEWG,United States,California,Sun City,92587.0,"33.69887, -117.25071",33.69887,-117.25071
2878-RMWXY,United States,California,Temecula,92590.0,"33.475493, -117.219551",33.475493,-117.219551
1657-DYMBM,United States,California,Temecula,92591.0,"33.540604, -117.10909",33.540604,-117.10909
7311-MQJCH,United States,California,Temecula,92592.0,"33.507255, -117.029473",33.507255,-117.029473
7375-WMVMT,United States,,Wildomar,92595.0,"33.617108, -117.253349",33.617108,-117.253349
1136-XGEQU,United States,California,Winchester,92596.0,"33.657433, -117.04254",33.657433,
2530-FMFXO,United States,California,Irvine,92602.0,"33.720359, -117.733655",33.720359,-117.733655
6844-DZKRF,United States,California,Irvine,92604.0,"33.688546, -117.788091",33.688546,-117.788091
5970-GHJAW,United States,,Irvine,92612.0,"33.643095, -117.810896",33.643095,-117.810896
8879-XUAHX,United States,California,Irvine,92614.0,"33.680302, -117.833296",33.680302,-117.833296
,United States,,,,"33.667145, -117.732135",33.667145,
4195-PNGZS,United States,California,Irvine,92620.0,"33.716136, -117.752574",33.716136,-117.752574
,,California,Capistrano Beach,,"33.458754, -117.665104",,
7622-FWGEW,United States,California,Costa Mesa,92626.0,"33.678591, -117.905471",33.678591,-117.905471
6922-NCEDI,United States,,Costa Mesa,92627.0,,33.645672,-117.922613
9891-NQDBD,United States,California,Lake Forest,,"33.644849, -117.684254",33.644849,-117.684254
6131-IUNXN,United States,California,Huntington Beach,92646.0,"33.666301, -117.969501",33.666301,-117.969501
8548-AWOFC,United States,California,Huntington Beach,,"33.723579, -118.005441",33.723579,-118.005441
9798-DRYDS,United States,California,Huntington Beach,92648.0,"33.679659, -118.016195",,-118.016195
,United States,California,Huntington Beach,92649.0,,33.721917,-118.043237
6296-DDOOR,United States,California,Laguna Beach,92651.0,"33.570023, -117.773669",33.570023,-117.773669
7951-VRDVK,United States,California,Laguna Hills,92653.0,"33.606899, -117.717854",33.606899,-117.717854
4815-YOSUK,United States,California,Aliso Viejo,92656.0,"33.571259, -117.731917",33.571259,
0380-NEAVX,United States,California,Newport Beach,92660.0,"33.634626, -117.874882",33.634626,-117.874882
4365-MSDYN,United States,California,San Clemente,92672.0,"33.429488, -117.609432",33.429488,-117.609432
,United States,California,San Clemente,92673.0,,33.4725,-117.584273
5802-ADBRC,United States,California,San Juan Capistrano,92675.0,"33.521447, -117.602555",33.521447,-117.602555
8076-FEZKJ,United States,California,Silverado,92676.0,"33.782346, -117.635263",,
5197-YPYBZ,United States,California,Laguna Niguel,92677.0,"33.529047, -117.701175",,-117.701175
4312-GVYNH,United States,California,Westminster,92683.0,"33.752591, -117.993661",33.752591,-117.993661
8495-LJDFO,United States,,,92688.0,"33.624654, -117.611733",33.624654,
0839-JTCUD,United States,California,Mission Viejo,92691.0,"33.611945, -117.665867",,-117.665867
5494-WOZRZ,,,,92692.0,"33.60693, -117.644253",33.60693,-117.644253
1302-UHBDD,United States,California,Ladera Ranch,92694.0,"33.569186, -117.640055",33.569186,-117.640055
2234-EOFPT,United States,California,Santa Ana,92701.0,"33.748478, -117.858918",,-117.858918
8619-IJNDK,United States,California,Santa Ana,,"33.748635, -117.906125",33.748635,
8378-LKJAF,United States,,Santa Ana,92704.0,,,
1153-GNOLC,United States,California,Santa Ana,92707.0,"33.714829, -117.872941",33.714829,-117.872941
3298-QEICA,,California,,92708.0,"33.712036, -117.950113",33.712036,-117.950113
0788-DXBFY,United States,California,Tustin,92780.0,"33.735802, -117.818805",,-117.818805
3597-YASZG,United States,California,Tustin,92782.0,"33.738543, -117.785046",33.738543,-117.785046
3496-LFSZU,United States,California,Anaheim,92801.0,"33.844983, -117.952151",33.844983,-117.952151
5242-UOWHD,United States,California,Anaheim,,"33.807864, -117.923782",33.807864,-117.923782
6479-SZPLM,,California,Anaheim,92805.0,"33.830209, -117.906099",33.830209,-117.906099
8097-VBQTZ,United States,California,Anaheim,,"33.83796, -117.870494",33.83796,-117.870494
,,California,Anaheim,92807.0,"33.848733, -117.788357",,-117.788357
9917-KWRBE,,California,Anaheim,92808.0,,,-117.726668
3420-ZDBMA,United States,California,Brea,92821.0,"33.930199, -117.862898",33.930199,-117.862898
2212-LYASK,United States,California,Brea,92823.0,"33.924143, -117.79387",33.924143,
1393-IMKZG,United States,California,Fullerton,92831.0,"33.879983, -117.895482",33.879983,-117.895482
8069-RHUXK,United States,California,Fullerton,92832.0,"33.868316, -117.929029",,-117.929029
3398-GCPMU,United States,California,Fullerton,92833.0,"33.877639, -117.961212",33.877639,-117.961212
2908-WGAXL,United States,California,Fullerton,92835.0,"33.902211, -117.914922",,-117.914922
3378-AJRAO,United States,California,Garden Grove,92840.0,"33.787165, -117.931889",,-117.931889
1013-QCWAM,United States,California,Garden Grove,92841.0,"33.786738, -117.982564",,-117.982564
6050-FFXES,United States,California,,,"33.766476, -117.969795",33.766476,-117.969795
0362-RAOQO,United States,,Norco,92860.0,"33.925833, -117.559639",33.925833,-117.559639
9554-DFKIC,United States,California,Villa Park,,"33.817473, -117.810462",,-117.810462
5527-ACHSO,United States,California,Orange,92865.0,"33.828779, -117.848299",33.828779,-117.848299
0829-DDVLK,United States,California,Orange,92866.0,"33.784597, -117.844535",33.784597,-117.844535
1399-UBQIU,United States,California,Orange,92867.0,,33.81859,-117.821288
1813-JLKWR,United States,California,,92868.0,"33.787796, -117.875928",33.787796,-117.875928
0336-PIKEI,United States,California,Orange,92869.0,,33.792791,
,United States,California,Placentia,92870.0,"33.881158, -117.854783",,
9537-VHDTA,United States,California,Corona,92879.0,,33.893823,-117.531446
4957-TIALW,United States,,Corona,92880.0,"33.918043, -117.617809",,-117.617809
2054-PJOCK,,California,Corona,92881.0,"33.833686, -117.513063",33.833686,-117.513063
9150-HEPMB,United States,California,Corona,,"33.819385, -117.600213",33.819385,-117.600213
9030-QGZNL,United States,California,Corona,92883.0,"33.762351, -117.488725",33.762351,-117.488725
3126-WQMGH,United States,California,Yorba Linda,92887.0,"33.884073, -117.732197",33.884073,-117.732197
