Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
                    Funding Acknowledgement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"                    Type of funding source: Private company. Main funding source(s): Myocardial solution (MSI)"",,,European Heart Journal,,,,2020-11-01,2020,2020-11-25,2020-11-01,41,Supplement_2,,All OA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"995,pub.1148483218,10.9734/jcti/2022/v12i330177,,,Prevention of Adjuvant Treatment Induced Cardiotoxicity in Egyptian Breast Cancer (BC) Patients: A Randomized Prospective Study,""Background: Adjuvant Anthracyclines Chemotherapy (ANTC) and trastuzumab have been documented to prolong survival in patients with breast cancer (BC). However, these drugs are also well known to induce left ventricular systolic dysfunction (LVSD). Multiple studies have shown that angiotensin converting enzyme inhibitors (ACEIs) and beta blockers (BBs) can prevent LVSD among women with BC.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Objectives: We aimed to prospectively evaluate the efficacy of enalapril (ACEI) and carvedilol (BB) in preventing the ANTC ± trastuzumab induced LVSD, in patients with non-metastatic BC.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Patients and Methods: We randomized 126 patients with non-metastatic (M0) BC, who were scheduled to be treated with ANTC ± trastuzumab into the intervention group (group 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 Results: In the intervention group, 58 patients had 3 cycles ANTC, 6 patients received 6 cycles ANTC, and 12 patients received trastuzumab. In the control group, 47 patients had 3 cycles ANTC, 16 patients were given 6 cycles ANTC and 18 patients received trastuzumab (as per the guidelines issued by breast clinic in the department of clinical oncology, faculty of medicine, Ain Shams University) for adjuvant and neoadjuvant chemotherapy in early breast cancer).;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 After 3 ANTC cycles, LVEF did not change in the intervention group, but decreased by M-mode in the control group (p-value: 0.03), which was associated with statistically significant deterioration of LV diastolic function. At 1 year follow-up, while no change was observed in LVEF in group 1, there was a decrease in LVEF by CMR in group 2 (65.78% at baseline, 61.48% at 1 year;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
" Conclusion: Combined prophylaxis with enalapril and carvedilol may prevent LVSD in patients with non-metastatic BC treated with anthracycline-containing chemotherapy ± trastuzumab. However, the clinical relevance of this strategy should be confirmed in the future, large-scale randomized studies."",,,Journal of Cancer and Tumor International,,,,2022-06-03,2022,2022-06-03,,,,1-10,All OA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"992,pub.1145371146,10.1093/ehjci/jeab289.447,,,Multimodality imaging for the assessment of left ventricular dynsfunction in cardio-oncology,""Abstract  Funding Acknowledgements Type of funding sources: None.   Introduction Left ventricular systolic dysfunction (LVD) is a key concern in the context of cardio-oncology (CO). Usually, referral for suspected Cancer therapy-related cardiac dysfunction (CTRCD) is the main challenge, but heart failure with other more common causes, such as ischemic cardiomyopathy can also decompensate during cancer treatment or be diagnosed incidentally during cardiotoxicity echocardiographic (echo) surveillance. Multimodality imaging is essential in these patients in order to better establish aetiology and assure the most appropriate clinical management.   Purpose evaluate clinical impact of multimodality imaging in the clinical management of CO patients.   Methods retrospective study of a population followed in CO consultation. Statistical analysis of demographic, clinical, transthoracic echocardiography (TTE) and cardiac magnetic resonance (CMR) data was made.   Results we included 115 pts, mean age 66.3 ± 10.2 years, 67,8% female, with mean follow-up of 16.1 ± 12.8 months. About half (56.5%) had breast cancer, followed by gastrointestinal tract (16.5%) and haematological (8,7%) malignancies, with a significant proportion (32,2%) with advanced disease. Prevalence of cardiovascular risk factors was high (hypertension in 74.8%, dyslipidaemia in 47%, type 2 diabetes mellitus in 17.4%), but also coronary artery disease (18,3%) and atrial fibrillation (18.3%). All of them were treated with different types of chemotherapy and 53,9% of pts with radiotherapy.  At baseline, 13% of pts had a left ventricular ejection fraction (LVEF) under 50% (LVD) assessed by TTE, which increased to 26,9% (n = 31) after oncological treatment initiation. Of these (n = 31), an ischemic aetiology was found in 32,3% and non-ischemic in 54,8%, which was significantly more frequent in patients with CTRCD (OR 2,7, p = 0,001). CMR was performed in 45,2%, mostly in CTRCD cases (p = 0,012, OR 8,4), which, apart from LVD, did not show any tissue changes in most patients (p = 0,026, OR 35). Only one patient with CTRCD (under treatment with trastuzumab and anthracyclines) had subepicardial late gadolinium enhancement, with wall motion abnormalities, suggesting a myocarditis-like mechanism for cardiotoxicity.   Conclusion LVD has a major impact in patients"""" prognosis, particularly in CO context, where effective oncological treatments can be compromised due heart failure decompensation. Therefore, a thorough clinical evaluation should encompass etiological study in order to provide the most appropriate treatment strategies. Moreover, CTRCD can develop through different physiopathological mechanisms. Thus, multimodality imaging, particularly including CMR evaluation, can have a major role ensuring a good clinical outcome for these patients."",,,European Heart Journal - Cardiovascular Imaging,,,,2022-02-04,2022,2022-02-04,2022-02-04,23,Supplement_1,jeab289.447,All OA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"991,pub.1148946908,10.1016/j.acvdsp.2022.04.131,,,Cardiac functional and structural abnormalities after adjuvant radiotherapy for breast cancer: Relation to cardiac radiation exposure,""Introduction Radiation therapy (RXT) is an essential tool in the treatment of breast cancer (BC). However the benefits of this therapy may be counterbalanced by increased cardiovascular morbidity due to radiation-induced late cardiotoxicity. High doses of cardiac radiation leads to diffuse and focal myocardial fibrosis on CMR, but contemporary BC-RXT is less studied. Objective Our objective was to assess the long-term cardiac safety of contemporary RXT for BC. We sought, therefore, to estimate the prevalence of functional and structural myocardial defects in BC survivors treated with RXT 10 years earlier, in direct relation to the radiation dose. Method In a prospective cross-sectional study, we examined 72 women (61±8 years) treated with adjuvant RXT but without chemotherapy or history of cardiac disease for a left (n =34) or right (n =38) BC between 2009 and 2013, and compared them to 23 age-matched healthy women (66±10 years). All underwent 3T cMRI to measure LV volumes and function, global strain, extracellular volume (ECV) and late gadolinium enhancement (LGE). We also compared abnormalities in left and right BC patients and related them to the mean cardiac radiation dose (MHD) measured at the time of RXT (Fig. 1). Results MHD in BC survivors was 1.57±1.53Gy (range 0–7.9Gy). Exposure was significantly (P <0.001) higher in left-sided (2.62±1.72Gy) than in right-sided BC (0.72±0.49Gy). We did not observe any other difference between patients irradiated on the left and right side, or any significant correlation with MHD. Left ventricular ejection fraction (LVEF) was significantly lower in patients than in controls (62±6% vs. 65±6%, P =0.006), and there was a trend for lower GLS (−15.6±1.8 vs. −14.7±1.8, P =0.07). GCS and GRS were not statistically different in BC survivors versus controls. Indexed LV mass was moderately reduced in patients (46±6 vs. 51±9g/m2, P =0.03), whereas end-diastolic and end-systolic volumes were similar (66.1±10.4 vs. 64.9±11.2ml/m2, P =NS). No patient developed LGE. ECV was similar in RXT-exposed patients (29.4±3.5) and in controls (28.5±3.0, P =NS). Conclusion Patients with BC treated with adjuvant RXT 10 years ago had a slightly but clinically not relevant lower LVEF and LV mass than controls. No other significant structural abnormalitie was detected, and no association was found between cardiac function and MHD. This suggests that current RXT protocols for BC are safe without long-term cardiac side effects."",,,Archives of Cardiovascular Diseases Supplements,,,,2022-06,2022,,2022-06,14,2,211,All OA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"978,pub.1135570490,10.1158/1538-7445.sabcs20-ps3-21,,,Abstract PS3-21: Predicting cardiac dysfunction in breast cancer patients undergoing aromatase inhibitor treatment using biomechanical model-based elasticity imaging,""Abstract Introduction Premenopausal women with intermediate-high risk HR+ breast cancer often receive near-complete estrogen deprivation with ovarian function suppression concurrent with an AI. Hypoestrogenemia is associated with cardiotoxicity, but the cardiovascular impact of this newer breast cancer treatment is largely unknown. With increases in survival rates and younger women being diagnosed, methods to monitor and predict cardiac damage due to OFS+AI therapy are needed. Left ventricle (LV) ejection fraction is currently used for monitoring cancer treatment-related cardiovascular degradation, and can detect major heart defects, but is insensitive to subclinical left ventricle function. Emerging methods include T1 mapping and estimation of myocardial strain to indicate fibrosis. We propose an extension of these methods by estimating cardiac tissue elasticity using LV wall deformation to drive a biomechanical model. Elasticity is a more functional and direct measurement of tissue response based on structural mechanics driven by patient-specific cardiac magnetic resonance imaging (CMR) data. Elasticity measurements may serve as a predictive biomarker of early AI-induced cardiac changes.MethodsThis study is a retrospective initial proof-of-concept correlative imaging study to an existing clinical study for the use of CMR to detect cardiovascular damage (ESPRIT). Two cohorts of premenopausal breast cancer patients either: (1) undergoing OFS+AI for HR+ breast cancer or (2) triple negative breast cancer (TNBC) patients that have already received chemotherapy, were imaged twice, 3-6 months apart using CINE CMR. TNBC patients serve as the control, with no expectation of further cancer treatment-related cardiac damage. Time steps during passive ventricular diastole were visually selected from CINE CMRs. Each slice was non-rigidly registered to estimate LV deformation during passive filling. Deformation was simulated on a finite element mesh of the LV based on linear elastic transverse isotropic mechanical equilibrium. Using an inverse problem formulation, simulated deformation was compared to model-calculated deformation to estimate the spatial tissue longitudinal and transverse elasticity. Elasticity maps of the LV at initial and final points are compared to determine regional stiffening of the LV wall, to be used as early biomarkers for LV fibrosis. ResultsIn this initial investigation, elasticity maps were analyzed for four patients (n=2 from each cohort). Passive LV tissue stiffening was observed in each AI patient, with 100% and 25% relative increases observed for longitudinal elasticity and 50% increases for transverse elasticity in the basal inferior region, and mid anterior region of the LV in each patient, respectively. No increases in stiffness of the LV were observed for TNBC patients. Ejection fraction remained consistent for all patients. ConclusionIn this proof-of-concept study, we demonstrate that elasticity maps indicate local stiffening of the LV using a biomechanical model-based elasticity imaging method that could be used to indicate cardiac dysfunction in breast cancer patients receiving AIs. Spatial elasticity mapping allows direct observation of structural mechanics to reveal specific areas of LV stiffening. Moving beyond traditional strain imaging, our method yields a functional measure of tissue stiffness to directly indicate cardiac fibrosis. This study demonstrates the use of biomechanical models to interpret CMR and provides potential for use of more advanced constitutive models. Our non-invasive biomechanical model-based elasticity imaging method shows significant promise to indicate early cardiac function deterioration, critical for premenopausal women undergoing extended cancer therapies. Citation Format: Caroline Elizabeth Miller, Jennifer Jordan, Alexandra Thomas, Jared Weis. Predicting cardiac dysfunction in breast cancer patients undergoing aromatase inhibitor treatment using biomechanical model-based elasticity imaging [abstract]. In: Proceedings of the 2020 San Antonio Breast Cancer Virtual Symposium";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"914,pub.1115945614,10.1200/jco.2019.37.15_suppl.e12008,,,Cardioprotection in patients with cancer undergoing chemotherapy: A network meta-analysis.,""e12008";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"                  Background: Introduction of anthracycline or trastuzumab based regimen for various types of cancer during the past two decades led to substantial improvement in life expectancy, yet resulting in increased prevalence of unintended side effects. Left ventricular systolic dysfunction is a known complication of the currently employed chemotherapy regimens with anthracycline or trastuzumab which not only affects patient’s cardiac outcome but also limits their therapeutic opportunities, especially continuation or reintroduction of chemotherapy treatment. We aimed to perform comprehensive network meta analysis to synthesize data from randomized clinical trials (RCT) comparing all modern regimens to prevent cardiotoxicity in such patients. Methods: We performed a comprehensive search of pubmed, embase, google scholar and TRIP database for all RCT comparing cardioprotective effects of medication in patients with various types of cancer on chemotherapy with either an anthracycline or trastuzumab based regimen from 1997 to 2019. Left ventricular ejection fraction (LVEF) was measured by transthoracic echocardiogram or cardiac magnetic resonance imaging. Patients treated with either Angiotensin Converting Enzyme-Inhibitor(ACE) or Angiotensin receptor blocker(ARB) were combined into one group. Primary outcome was change in LVEF between start and end of the chemotherapy. Network meta-analyses were conducted using consistency and inconsistency models. Results: A total of 16 studies with 1459 patients were included in the analysis where either an Anthracycline or Trastuzumab based chemotherapy regimen was administered. 369 patients received beta blockers(BB), 351 received either an ACE or ARB, 61 received a combination of BB and either an ACE or ARB, 20 received a statin and 657 were given a placebo. The primary cancer was breast cancer in 8 studies, one each of lymphoma, blood cancers and remaining 6 being mixed. Mean age was 48.81 years. Compared to patients on placebo there was a significant cardioprotective effect (smaller reduction in LVEF) noted with ACE/ARB (beta coef 5.2 (1.5-8.9), p<0.01), BB(beta coef 4.62 (0.8-7.8), p<0.02), and spironolactone beta coef 12.9 (1.9-23.4), p<0.03) There was an evidence of inconsistency with all p>0.3, other than in spironolactone arm as there were suggestion of inconsistency with p<0.01 likely due to the presence of single study. Conclusions: BB and ACE/ARB are associated with reduction in cardiotoxicity in patients with cancer undergoing cancer chemotherapy with an anthracycline or trastuzumab based regimen."",,,Journal of Clinical Oncology,,,,2019-05-20,2019,,2019-05-20,37,15_suppl,e12008-e12008,Closed,Article,""Kancharla, Pragnan";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"849,pub.1125927091,10.1158/1538-7445.sabcs19-p1-01-03,,,Abstract P1-01-03: Association of cardiac energetics and plasma biomarkers with anthracycline-based chemotherapy in breast cancer patients,""Abstract BACKGROUND Anthracyclines are widely used in the treatment of breast cancer and are well recognised to carry increased risk of cardiotoxicity. This can occur as an early, acute manifestation or many years after treatment as late onset cardiomyopathy. It is increasingly apparent that there may be a chronic subclinical phase associated with low grade cardiac injury with no apparent clinical impact on the contractile function of the heart. This period may remain latent for many years with the patient remaining asymptomatic and with apparently normal cardiac function. Identification of early and subtle cardiac dysfunction during this period could provide a window of opportunity for therapeutic intervention if those at risk or those experiencing this low-grade decline could be accurately identified. This study explores the potential utility of phosphorus magnetic resonance spectroscopy (31P-MRS) to identify very early anthracycline-induced cardiac toxicity and baseline predisposition to cardiac injury. This technique measures the phosphocreatine/adenosine triphosphate concentration ratio (PCr/ATP), which reflects cardiac cellular energetics. The normal range of PCr/ATP is approximately 1.8 - 2.2, whereas decreased PCr/ATP is associated with a drop in available energy reserve in the heart, associated with many forms of heart failure. Conventional cardiac investigations of electrocardiogram, multiple gated acquisition radionuclide scans (MUGA) and ultra-high sensitivity plasma cardiac troponin-I (cTn-I) have also been applied. METHODS 20 newly diagnosed breast cancer patients, receiving anthracycline-based chemotherapy, had magnetic resonance imaging to assess left ventricular ejection fraction and 31P magnetic resonance spectroscopy (31P MRS) to assess phosphocreatine to adenosine triphosphate concentration ratio (“PCr/ATP”). Measurements were performed pre-chemo, mid-chemo and post-chemo. Plasma high sensitivity cardiac troponin-I (cTn-I) and electrocardiograms were performed. RESULTS There was a significant negative correlation between change in PCr/ATP pre- to mid- chemo and change mid- to post-chemo (r=-0.68, p=0.04). Mean ejection fraction reduced significantly (5.1%) pre- to post-chemo (p=0.02). Change in PCr/ATP ratios pre- to post-chemo correlated inversely with changes in LVEF over the same period (r=-0.65, p=0.006) and mid- to post-chemotherapy (r=-0.77, p=0.002). Plasma cTn-I increased pre- to mid-chemo (1.35±0.81 to 4.40±2.64 ng/L";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"828,pub.1139667341,10.1093/ehjci/jeab090.129,,,Myocardial functional and structural abnormalities after adjuvant radiotherapy for breast cancer. Relation to cardiac radiation exposure,""Abstract  Funding Acknowledgements Type of funding sources: Foundation. Main funding source(s): The Funds Pierre Masure, Alphonse and Marie Walckiers & De Winter-Vermant, by King Baudouin Foundation   Background Radiation therapy (RXT) is a keystone in breast cancer (BC) treatment which allows to reduce risk of local recurrence and cancer related mortality. Yet these benefits may be offset by increases in cardiovascular mortality due to late radiation induced cardiotoxicity. Indeed, prior works in patients exposed to high cardiac radiation dose demonstrated development of diffuse and focal myocardial fibrosis by cMR. However, whether such effects may also occur after contemporary BC-RXT with lower cardiac dose exposure, has not yet been evaluated.   Purpose To evaluate the long-term cardiac safety of contemporary RXT for BC, we sought to estimate the prevalence of cardiac functional and structural focal and myocardial abnormalities in BC survivors treated by RXT 10 years earlier, in direct relation to measured local radiation dose exposure.   Methods In a prospective cross-sectional study, we studied 27 women (mean age 62 ± 7 years) treated with adjuvant RXT but without chemotherapy for a first left (n= 12) or right sided (n= 15) BC between 2009 and 2011, which had no history of coronary artery or cardiac disease and compared them to 20 age matched (64 ± 10 years) healthy female controls (without history of BC or RXT). All subjects underwent 3T cMR to measure LV volumes, function, global longitudinal (GLS), circumferential (GRS) and radial strains (GRS) as well as extracellular volume (ECV) and late gadolinium enhancement (LGE). Functional and structural abnormalities in women with BC were compared to healthy controls. We also compared abnormalities among patients with left vs right BC and related them to mean heart radiation dose measured at the time of RXT (Figure).   Results Mean cardiac radiation exposure in BC survivors was 1.87 ± 1.7 Gy (range 0-7.9 Gy). Exposure was significantly (p < 0.001) higher in left (3.3 ± 0.66 Gy) than in right (0.84 ± 0.65 Gy) sided BC. Indexed LV mass was slightly lower in BC patients than in controls (46 ± 6 vs 51 ± 9 g/m2, p = 0.03), whereas indexed end-diastolic (66 ± 11 vs 66 ± 12 ml/m2, p = NS) and end-systolic volumes (25 ± 8 vs 24 ± 7 ml/m2, p = NS) were similar. Also, LV ejection fraction (63 ± 6 vs 64 ± 6, p = NS), GLS (-14.7 ± 1.9 vs -15.5 ± 1.8, p = NS), GCS (-20.0 ± 3.6 vs -19.3 ± 5.9, p = NS) and GRS (40.9 ± 10.7 vs 37.0 ± 9.0, p = NS) were not statistically different in BC survivors than in controls. No patient presented LGE, and ECV was similar in BC patients exposed to RXT (28.3 ± 2.8) than in controls (29.3 ± 2.4, p = 0.58). Also, no differences in ECV between left and right sided BC and no statistical correlation between ECV and mean heart dose (r = 0.01, p = NS) was observed.   Conclusions In this preliminary work, patients with BC treated by adjuvant RXT 10 years ago, presented no significant structural or functional abnormalities in relation to cardiac dose exposure nor in comparison to healthy controls. This suggests that current RXT protocols for BC are safe without long-term functional or morphological cardiac side effects."",,,European Heart Journal - Cardiovascular Imaging,,,,2021-07-13,2021,2021-07-13,2021-07-13,22,Supplement_2,,All OA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
